registration_id,user_id,event_id,registration_date,completed,rating_given,referral_source,device,days_before_event
REG09423,USR1023,EVT012,2024-05-27,1,4.4,Email,Mobile,23
REG09424,USR1023,EVT063,2024-12-14,1,3.1,Push Notification,Mobile,3
REG09425,USR1023,EVT065,2024-07-30,0,,Social Media,Mobile,33
REG09426,USR1023,EVT042,2024-10-27,1,3.6,Social Media,Desktop,43
REG09427,USR1024,EVT063,2024-11-07,1,3.4,Push Notification,Mobile,32
REG09428,USR1024,EVT015,2023-06-23,1,3.5,Social Media,Tablet,14
REG09429,USR1024,EVT009,2024-05-01,1,3.4,Direct,Tablet,35
REG09430,USR1024,EVT003,2023-09-22,1,3.6,Email,Tablet,39
REG09431,USR1024,EVT007,2024-01-25,1,4.2,Email,Tablet,19
REG09432,USR1024,EVT069,2023-12-01,1,3.3,Social Media,Tablet,18
REG09433,USR1024,EVT016,2024-09-28,1,3.7,Social Media,Desktop,6
REG09434,USR1024,EVT010,2024-08-06,1,3.7,Direct,Tablet,19
REG09435,USR1024,EVT055,2024-11-30,1,4.6,Social Media,Mobile,45
REG09436,USR1025,EVT027,2023-04-12,1,3.9,Push Notification,Tablet,29
REG09437,USR1025,EVT015,2024-12-25,0,,Social Media,Tablet,31
REG09438,USR1025,EVT003,2023-06-18,1,4.9,Recommandation,Desktop,51
REG09439,USR1025,EVT061,2024-11-05,1,3.1,Push Notification,Desktop,40
REG09440,USR1025,EVT010,2023-09-12,0,,Email,Tablet,11
REG09441,USR1025,EVT067,2023-07-09,0,,Push Notification,Desktop,18
REG09442,USR1026,EVT041,2024-08-06,0,,Recommandation,Tablet,1
REG09443,USR1026,EVT067,2023-09-11,1,3.9,Recommandation,Tablet,9
REG09444,USR1026,EVT065,2023-12-05,1,3.9,Direct,Mobile,16
REG09445,USR1026,EVT053,2024-09-25,1,4.3,Social Media,Mobile,37
REG09446,USR1026,EVT025,2023-01-12,0,,Recommandation,Mobile,27
REG09447,USR1026,EVT013,2023-07-26,1,3.8,Push Notification,Desktop,49
REG09448,USR1027,EVT023,2023-11-03,1,4.4,Email,Desktop,14
REG09449,USR1027,EVT015,2024-04-22,1,3.3,Email,Desktop,25
REG09450,USR1027,EVT020,2023-10-08,1,3.4,Email,Desktop,41
REG09451,USR1027,EVT070,2024-11-14,1,3.6,Email,Tablet,46
REG09452,USR1027,EVT061,2023-07-06,1,4.8,Social Media,Desktop,25
REG09453,USR1027,EVT028,2023-12-07,1,4.7,Social Media,Desktop,36
REG09454,USR1027,EVT006,2023-11-04,1,4.3,Social Media,Mobile,52
REG09455,USR1027,EVT030,2023-05-10,1,4.7,Direct,Mobile,46
REG09456,USR1027,EVT062,2023-05-17,1,4.2,Recommandation,Mobile,6
REG09457,USR1027,EVT051,2024-11-10,1,3.6,Social Media,Tablet,26
REG09458,USR1027,EVT031,2023-07-13,1,3.5,Social Media,Tablet,3
REG09459,USR1028,EVT011,2023-09-17,1,3.1,Email,Tablet,51
REG09460,USR1028,EVT008,2023-09-27,1,4.3,Email,Desktop,24
REG09461,USR1028,EVT061,2024-09-12,1,3.9,Direct,Mobile,57
REG09462,USR1028,EVT004,2023-02-04,1,4.6,Recommandation,Desktop,13
REG09463,USR1028,EVT019,2024-10-22,1,4.8,Direct,Tablet,38
REG09464,USR1028,EVT023,2024-02-11,1,3.4,Recommandation,Mobile,34
REG09465,USR1028,EVT028,2024-07-02,1,4.2,Recommandation,Desktop,33
REG09466,USR1028,EVT050,2023-11-24,1,3.9,Social Media,Tablet,31
REG09467,USR1028,EVT038,2024-07-05,0,,Email,Desktop,46
REG09468,USR1029,EVT060,2024-10-12,1,3.8,Email,Mobile,37
REG09469,USR1029,EVT039,2024-07-16,0,,Social Media,Tablet,29
REG09470,USR1029,EVT056,2023-10-20,1,4.4,Push Notification,Mobile,6
REG09471,USR1029,EVT059,2024-05-01,1,5.0,Recommandation,Desktop,21
REG09472,USR1029,EVT049,2024-04-17,1,4.0,Direct,Mobile,26
REG09473,USR1029,EVT028,2023-02-10,1,4.3,Recommandation,Tablet,22
REG09474,USR1029,EVT061,2024-07-19,1,4.3,Recommandation,Tablet,51
REG09475,USR1029,EVT006,2024-01-18,0,,Recommandation,Tablet,15
REG09476,USR1030,EVT015,2024-12-23,1,3.2,Email,Tablet,53
REG09477,USR1030,EVT020,2023-11-26,1,3.3,Direct,Mobile,59
REG09478,USR1030,EVT026,2023-03-28,0,,Recommandation,Desktop,11
REG09479,USR1030,EVT016,2024-02-04,1,4.5,Social Media,Tablet,6
REG09480,USR1030,EVT059,2024-07-06,1,3.7,Direct,Tablet,10
REG09481,USR1031,EVT065,2024-07-25,1,3.8,Email,Desktop,47
REG09482,USR1031,EVT056,2023-10-12,0,,Direct,Mobile,26
REG09483,USR1032,EVT047,2024-10-11,1,4.6,Push Notification,Mobile,32
REG09484,USR1032,EVT058,2023-12-09,1,4.6,Push Notification,Tablet,34
REG09485,USR1032,EVT049,2023-07-26,1,3.4,Email,Desktop,38
REG09486,USR1032,EVT048,2023-09-12,1,3.7,Recommandation,Tablet,21
REG09487,USR1032,EVT064,2024-08-14,1,4.0,Push Notification,Tablet,1
REG09488,USR1032,EVT062,2024-02-08,1,3.6,Recommandation,Desktop,40
REG09489,USR1032,EVT053,2024-04-04,0,,Email,Mobile,37
REG09490,USR1032,EVT059,2023-01-22,1,4.7,Email,Mobile,3
REG09491,USR1032,EVT040,2023-01-21,1,3.3,Direct,Desktop,27
REG09492,USR1032,EVT054,2023-04-03,1,3.0,Social Media,Desktop,51
REG09493,USR1032,EVT039,2023-09-20,1,4.2,Social Media,Mobile,26
REG09494,USR1032,EVT057,2023-05-28,0,,Direct,Desktop,23
REG09495,USR1032,EVT014,2023-01-04,1,4.5,Recommandation,Mobile,23
REG09496,USR1033,EVT039,2023-06-07,1,4.8,Email,Desktop,13
REG09497,USR1033,EVT061,2024-01-13,1,3.7,Social Media,Mobile,31
REG09498,USR1034,EVT065,2024-04-20,0,,Direct,Mobile,25
REG09499,USR1034,EVT047,2023-06-21,1,4.2,Push Notification,Mobile,34
REG09500,USR1034,EVT063,2023-01-26,1,4.3,Direct,Tablet,3
REG09501,USR1034,EVT017,2023-04-29,1,4.5,Recommandation,Desktop,26
REG09502,USR1034,EVT028,2023-01-21,1,3.6,Social Media,Desktop,17
REG09503,USR1035,EVT034,2024-05-14,1,3.0,Social Media,Mobile,7
REG09504,USR1035,EVT058,2023-05-16,0,,Push Notification,Mobile,55
REG09505,USR1035,EVT061,2023-11-23,0,,Push Notification,Desktop,39
REG09506,USR1035,EVT041,2024-05-25,1,3.2,Direct,Desktop,5
REG09507,USR1035,EVT032,2024-10-15,1,4.5,Push Notification,Desktop,23
REG09508,USR1035,EVT031,2023-04-18,1,3.8,Social Media,Tablet,48
REG09509,USR1035,EVT054,2024-02-23,1,4.1,Social Media,Tablet,12
REG09510,USR1035,EVT070,2023-07-14,1,3.9,Push Notification,Tablet,9
REG09511,USR1035,EVT039,2024-03-31,1,3.1,Social Media,Desktop,45
REG09512,USR1035,EVT044,2024-10-01,0,,Direct,Mobile,57
REG09513,USR1035,EVT060,2024-01-04,1,3.7,Email,Mobile,10
REG09514,USR1036,EVT061,2024-09-06,1,4.1,Email,Desktop,60
REG09515,USR1036,EVT070,2024-11-23,1,4.2,Push Notification,Desktop,13
REG09516,USR1036,EVT023,2023-12-11,1,3.5,Email,Mobile,50
REG09517,USR1036,EVT056,2024-08-09,1,3.5,Direct,Mobile,22
REG09518,USR1036,EVT042,2024-09-30,0,,Recommandation,Desktop,44
REG09519,USR1037,EVT044,2024-08-04,1,3.6,Email,Mobile,9
REG09520,USR1037,EVT040,2023-02-08,1,3.4,Social Media,Tablet,31
REG09521,USR1037,EVT056,2023-01-02,1,3.1,Direct,Mobile,55
REG09522,USR1037,EVT070,2023-10-22,0,,Email,Mobile,59
REG09523,USR1037,EVT041,2023-04-12,0,,Email,Mobile,19
REG09524,USR1037,EVT054,2024-02-22,1,4.2,Recommandation,Mobile,6
REG09525,USR1037,EVT038,2023-02-11,0,,Social Media,Desktop,36
REG09526,USR1037,EVT066,2024-03-17,1,3.4,Recommandation,Tablet,28
REG09527,USR1037,EVT057,2024-12-22,1,4.6,Push Notification,Mobile,40
REG09528,USR1037,EVT047,2023-02-26,0,,Recommandation,Desktop,19
REG09529,USR1037,EVT049,2023-04-07,1,3.0,Direct,Desktop,14
REG09530,USR1037,EVT065,2024-09-06,1,4.2,Direct,Tablet,54
REG09531,USR1037,EVT018,2023-02-03,1,3.0,Direct,Desktop,44
REG09532,USR1037,EVT009,2024-06-12,1,3.3,Push Notification,Desktop,49
REG09533,USR1038,EVT044,2023-07-12,0,,Social Media,Tablet,57
REG09534,USR1038,EVT033,2024-11-06,0,,Email,Desktop,57
REG09535,USR1038,EVT056,2024-01-09,1,3.1,Direct,Desktop,2
REG09536,USR1038,EVT031,2023-02-10,1,3.4,Email,Tablet,29
REG09537,USR1038,EVT059,2024-02-05,1,4.8,Push Notification,Desktop,22
REG09538,USR1038,EVT045,2023-08-07,1,3.9,Recommandation,Mobile,36
REG09539,USR1038,EVT040,2023-08-28,1,4.6,Push Notification,Mobile,22
REG09540,USR1038,EVT052,2023-03-01,1,4.6,Recommandation,Tablet,14
REG09541,USR1038,EVT067,2024-04-11,1,4.5,Push Notification,Mobile,55
REG09542,USR1038,EVT053,2023-01-03,1,4.8,Direct,Desktop,28
REG09543,USR1038,EVT010,2024-05-09,1,4.6,Email,Mobile,34
REG09544,USR1038,EVT023,2023-02-27,1,5.0,Recommandation,Mobile,35
REG09545,USR1039,EVT011,2023-06-19,1,4.2,Email,Mobile,53
REG09546,USR1039,EVT050,2023-05-04,1,3.0,Recommandation,Mobile,14
REG09547,USR1039,EVT002,2023-02-06,1,3.1,Social Media,Mobile,53
REG09548,USR1039,EVT009,2024-08-17,1,4.6,Recommandation,Mobile,43
REG09549,USR1039,EVT059,2024-08-16,0,,Email,Mobile,47
REG09550,USR1039,EVT023,2024-06-25,0,,Direct,Tablet,19
REG09551,USR1039,EVT057,2024-11-13,1,3.7,Social Media,Tablet,20
REG09552,USR1040,EVT069,2023-12-26,1,3.9,Direct,Tablet,23
REG09553,USR1040,EVT032,2024-04-23,1,4.4,Recommandation,Desktop,10
REG09554,USR1040,EVT053,2024-08-18,1,4.0,Email,Mobile,39
REG09555,USR1040,EVT068,2023-08-04,1,3.7,Direct,Desktop,20
REG09556,USR1041,EVT028,2023-05-21,0,,Push Notification,Mobile,28
REG09557,USR1041,EVT061,2024-01-30,1,4.9,Recommandation,Mobile,13
REG09558,USR1041,EVT001,2024-06-05,1,5.0,Social Media,Tablet,29
REG09559,USR1041,EVT016,2023-03-19,1,3.4,Email,Tablet,59
REG09560,USR1041,EVT012,2024-12-18,1,3.6,Direct,Desktop,40
REG09561,USR1041,EVT029,2023-08-14,1,3.5,Recommandation,Tablet,16
REG09562,USR1041,EVT067,2024-06-13,1,4.9,Direct,Mobile,49
REG09563,USR1041,EVT065,2023-08-23,0,,Direct,Desktop,41
REG09564,USR1041,EVT004,2023-12-26,1,4.5,Push Notification,Tablet,20
REG09565,USR1041,EVT007,2024-05-09,0,,Direct,Mobile,4
REG09566,USR1041,EVT030,2024-03-20,1,4.1,Social Media,Mobile,30
REG09567,USR1041,EVT047,2024-03-17,0,,Recommandation,Tablet,51
REG09568,USR1042,EVT061,2024-08-23,0,,Recommandation,Tablet,41
REG09569,USR1042,EVT048,2024-07-21,1,3.4,Email,Tablet,16
REG09570,USR1042,EVT036,2024-12-30,1,4.0,Recommandation,Tablet,60
REG09571,USR1042,EVT049,2023-04-16,0,,Recommandation,Tablet,56
REG09572,USR1042,EVT033,2023-05-10,0,,Social Media,Tablet,13
REG09573,USR1042,EVT065,2024-02-23,1,3.8,Social Media,Mobile,30
REG09574,USR1042,EVT070,2023-11-17,1,3.8,Email,Tablet,23
REG09575,USR1042,EVT068,2023-12-28,1,3.2,Direct,Desktop,52
REG09576,USR1042,EVT026,2024-09-01,1,3.2,Social Media,Desktop,51
REG09577,USR1042,EVT027,2024-09-12,0,,Email,Mobile,24
REG09578,USR1043,EVT054,2024-09-14,1,4.0,Social Media,Desktop,54
REG09579,USR1043,EVT064,2023-05-10,1,4.8,Email,Tablet,12
REG09580,USR1043,EVT043,2024-02-29,1,4.3,Recommandation,Desktop,11
REG09581,USR1043,EVT067,2024-10-25,0,,Push Notification,Mobile,25
REG09582,USR1043,EVT042,2023-02-19,1,4.8,Email,Mobile,26
REG09583,USR1043,EVT053,2024-10-01,1,4.0,Social Media,Mobile,22
REG09584,USR1043,EVT033,2023-09-30,1,4.5,Direct,Tablet,51
REG09585,USR1043,EVT070,2023-05-09,1,4.6,Social Media,Desktop,46
REG09586,USR1043,EVT044,2024-04-03,1,4.5,Push Notification,Tablet,16
REG09587,USR1043,EVT056,2023-06-27,1,3.2,Direct,Mobile,9
REG09588,USR1043,EVT018,2023-12-15,0,,Recommandation,Tablet,54
REG09589,USR1043,EVT015,2023-05-24,1,3.4,Email,Mobile,56
REG09590,USR1044,EVT011,2024-09-19,1,4.6,Email,Desktop,27
REG09591,USR1044,EVT019,2024-12-30,1,4.6,Email,Desktop,9
REG09592,USR1044,EVT067,2023-03-22,1,4.3,Recommandation,Desktop,14
REG09593,USR1044,EVT024,2023-03-10,1,4.1,Direct,Tablet,30
REG09594,USR1044,EVT014,2023-01-17,1,4.1,Direct,Tablet,55
REG09595,USR1044,EVT022,2023-08-03,1,4.4,Recommandation,Desktop,24
REG09596,USR1044,EVT035,2024-09-26,1,4.1,Push Notification,Mobile,10
REG09597,USR1044,EVT039,2024-01-03,1,3.9,Social Media,Tablet,32
REG09598,USR1045,EVT056,2023-04-16,1,4.3,Email,Desktop,18
REG09599,USR1045,EVT002,2024-12-10,1,4.8,Direct,Desktop,49
REG09600,USR1045,EVT070,2024-05-09,1,4.1,Direct,Tablet,9
REG09601,USR1045,EVT012,2024-10-07,1,3.4,Social Media,Tablet,8
REG09602,USR1045,EVT032,2023-07-14,1,4.8,Push Notification,Tablet,19
REG09603,USR1046,EVT004,2023-01-09,1,4.7,Email,Desktop,49
REG09604,USR1046,EVT063,2024-06-28,0,,Recommandation,Tablet,34
REG09605,USR1046,EVT068,2023-10-11,1,3.6,Push Notification,Mobile,11
REG09606,USR1046,EVT016,2024-03-30,1,5.0,Email,Mobile,7
REG09607,USR1046,EVT018,2024-07-21,0,,Direct,Desktop,56
REG09608,USR1046,EVT028,2024-05-11,1,3.4,Social Media,Mobile,49
REG09609,USR1046,EVT013,2023-10-18,1,3.5,Email,Tablet,52
REG09610,USR1046,EVT025,2024-08-25,1,3.9,Recommandation,Tablet,10
REG09611,USR1046,EVT024,2023-03-08,1,3.0,Social Media,Mobile,1
REG09612,USR1046,EVT021,2024-03-01,1,3.6,Push Notification,Tablet,32
REG09613,USR1046,EVT047,2023-04-16,1,4.3,Recommandation,Mobile,22
REG09614,USR1046,EVT036,2024-03-31,0,,Recommandation,Desktop,12
REG09615,USR1047,EVT034,2024-04-16,0,,Recommandation,Mobile,45
REG09616,USR1047,EVT032,2023-09-22,1,3.9,Recommandation,Tablet,27
REG09617,USR1047,EVT051,2024-06-16,1,4.0,Push Notification,Mobile,11
REG09618,USR1047,EVT063,2023-12-07,0,,Push Notification,Desktop,2
REG09619,USR1047,EVT050,2023-07-08,0,,Push Notification,Desktop,60
REG09620,USR1047,EVT066,2024-04-01,1,3.8,Social Media,Mobile,13
REG09621,USR1047,EVT038,2023-08-24,1,4.0,Email,Mobile,60
REG09622,USR1047,EVT035,2024-05-03,0,,Recommandation,Tablet,57
REG09623,USR1047,EVT044,2024-05-20,0,,Direct,Tablet,22
REG09624,USR1047,EVT036,2023-05-24,1,4.6,Push Notification,Tablet,59
REG09625,USR1047,EVT031,2023-02-16,1,3.6,Push Notification,Mobile,43
REG09626,USR1047,EVT055,2023-10-15,1,4.9,Email,Mobile,15
REG09627,USR1047,EVT065,2024-11-25,0,,Direct,Tablet,14
REG09628,USR1047,EVT037,2024-07-20,1,4.8,Push Notification,Desktop,54
REG09629,USR1048,EVT052,2023-05-09,1,4.3,Direct,Mobile,35
REG09630,USR1048,EVT030,2023-07-23,1,3.8,Recommandation,Tablet,49
REG09631,USR1049,EVT007,2023-12-13,1,4.5,Recommandation,Tablet,5
REG09632,USR1049,EVT027,2024-09-12,1,4.1,Recommandation,Tablet,8
REG09633,USR1049,EVT015,2023-08-14,1,4.8,Recommandation,Desktop,47
REG09634,USR1049,EVT030,2023-11-25,1,3.3,Direct,Desktop,32
REG09635,USR1049,EVT063,2023-07-14,1,3.6,Recommandation,Mobile,35
REG09636,USR1049,EVT044,2023-08-03,1,4.3,Social Media,Tablet,26
REG09637,USR1050,EVT068,2024-03-04,1,3.5,Recommandation,Mobile,51
REG09638,USR1050,EVT052,2024-06-08,0,,Social Media,Mobile,7
REG09639,USR1050,EVT057,2023-12-14,1,3.2,Social Media,Mobile,19
REG09640,USR1050,EVT029,2024-09-12,1,3.9,Recommandation,Tablet,17
REG09641,USR1051,EVT058,2023-04-27,1,4.3,Recommandation,Mobile,56
REG09642,USR1051,EVT055,2024-03-14,1,3.5,Direct,Desktop,23
REG09643,USR1051,EVT049,2023-04-08,0,,Direct,Desktop,44
REG09644,USR1051,EVT053,2024-10-17,0,,Recommandation,Tablet,58
REG09645,USR1051,EVT052,2023-01-18,1,4.6,Recommandation,Mobile,13
REG09646,USR1051,EVT045,2024-06-09,1,4.9,Direct,Mobile,53
REG09647,USR1051,EVT063,2024-08-01,1,3.6,Social Media,Desktop,28
REG09648,USR1051,EVT032,2023-12-05,1,4.4,Push Notification,Mobile,46
REG09649,USR1051,EVT062,2023-08-07,0,,Social Media,Desktop,32
REG09650,USR1051,EVT059,2024-02-15,1,4.1,Direct,Desktop,48
REG09651,USR1051,EVT037,2024-01-08,1,3.9,Push Notification,Desktop,37
REG09652,USR1051,EVT039,2024-07-15,1,3.5,Recommandation,Desktop,7
REG09653,USR1051,EVT014,2023-11-16,1,4.6,Direct,Tablet,47
REG09654,USR1051,EVT015,2023-07-29,1,3.3,Push Notification,Tablet,7
REG09655,USR1052,EVT052,2024-10-20,1,4.9,Push Notification,Desktop,41
REG09656,USR1052,EVT061,2024-10-29,1,4.2,Social Media,Mobile,6
REG09657,USR1052,EVT058,2023-03-24,1,4.4,Social Media,Desktop,29
REG09658,USR1052,EVT064,2024-12-07,1,4.7,Direct,Tablet,28
REG09659,USR1052,EVT043,2024-06-22,0,,Push Notification,Mobile,1
REG09660,USR1052,EVT066,2024-04-13,1,3.2,Email,Desktop,40
REG09661,USR1052,EVT034,2023-09-17,1,3.2,Social Media,Mobile,26
REG09662,USR1052,EVT055,2024-09-09,1,4.9,Email,Tablet,46
REG09663,USR1052,EVT035,2024-04-23,1,4.4,Recommandation,Mobile,47
REG09664,USR1052,EVT062,2024-08-08,1,3.9,Email,Desktop,49
REG09665,USR1052,EVT031,2023-10-06,1,3.1,Social Media,Tablet,20
REG09666,USR1052,EVT044,2024-12-16,1,4.3,Email,Mobile,59
REG09667,USR1052,EVT046,2024-05-07,1,3.8,Recommandation,Mobile,10
REG09668,USR1052,EVT032,2024-03-30,1,3.6,Email,Mobile,54
REG09669,USR1052,EVT017,2023-06-20,1,3.7,Social Media,Tablet,42
REG09670,USR1053,EVT009,2024-10-27,1,4.1,Email,Tablet,16
REG09671,USR1053,EVT065,2023-12-20,1,3.6,Email,Tablet,37
REG09672,USR1053,EVT027,2023-04-30,1,3.6,Social Media,Mobile,17
REG09673,USR1053,EVT051,2024-02-16,1,4.5,Push Notification,Tablet,41
REG09674,USR1053,EVT058,2024-01-03,1,4.3,Social Media,Tablet,52
REG09675,USR1053,EVT020,2024-10-17,1,3.4,Push Notification,Mobile,42
REG09676,USR1053,EVT038,2023-12-09,1,3.1,Social Media,Desktop,28
REG09677,USR1053,EVT046,2024-03-28,0,,Recommandation,Tablet,50
REG09678,USR1053,EVT063,2023-05-13,1,3.7,Direct,Tablet,2
REG09679,USR1053,EVT047,2023-08-07,1,4.3,Direct,Desktop,10
REG09680,USR1053,EVT033,2024-10-30,1,3.4,Recommandation,Tablet,55
REG09681,USR1053,EVT019,2024-05-27,1,4.1,Direct,Desktop,40
REG09682,USR1053,EVT023,2024-11-09,1,4.4,Direct,Desktop,49
REG09683,USR1053,EVT040,2024-06-14,1,3.6,Push Notification,Mobile,10
REG09684,USR1054,EVT067,2024-08-06,1,3.7,Push Notification,Desktop,3
REG09685,USR1054,EVT063,2024-12-23,1,3.9,Push Notification,Desktop,9
REG09686,USR1054,EVT005,2024-02-05,1,4.9,Push Notification,Desktop,6
REG09687,USR1054,EVT018,2023-04-24,1,4.9,Social Media,Tablet,31
REG09688,USR1054,EVT070,2023-03-01,1,3.9,Direct,Mobile,54
REG09689,USR1054,EVT059,2024-09-27,1,4.0,Recommandation,Desktop,33
REG09690,USR1055,EVT063,2023-02-23,1,3.5,Email,Desktop,25
REG09691,USR1055,EVT031,2024-08-10,1,4.0,Social Media,Tablet,23
REG09692,USR1055,EVT046,2024-02-19,1,3.2,Direct,Tablet,22
REG09693,USR1055,EVT065,2024-07-21,0,,Direct,Desktop,51
REG09694,USR1055,EVT037,2024-03-26,1,3.7,Push Notification,Desktop,40
REG09695,USR1055,EVT036,2024-04-06,1,4.6,Social Media,Mobile,3
REG09696,USR1055,EVT062,2023-08-21,1,4.9,Social Media,Tablet,37
REG09697,USR1055,EVT045,2023-08-02,1,4.5,Push Notification,Tablet,60
REG09698,USR1055,EVT068,2024-12-05,1,5.0,Recommandation,Tablet,29
REG09699,USR1056,EVT063,2023-05-16,0,,Push Notification,Desktop,35
REG09700,USR1056,EVT011,2023-07-24,1,4.0,Push Notification,Desktop,6
REG09701,USR1056,EVT021,2024-04-23,1,3.9,Social Media,Tablet,2
REG09702,USR1056,EVT017,2024-04-12,1,3.8,Email,Tablet,10
REG09703,USR1056,EVT030,2023-02-10,1,3.8,Recommandation,Desktop,25
REG09704,USR1056,EVT008,2023-11-22,1,3.4,Direct,Tablet,49
REG09705,USR1056,EVT064,2023-08-03,1,5.0,Social Media,Tablet,49
REG09706,USR1056,EVT026,2023-04-27,1,4.2,Push Notification,Mobile,14
REG09707,USR1056,EVT029,2023-03-01,0,,Push Notification,Mobile,4
REG09708,USR1056,EVT023,2023-08-25,1,4.5,Social Media,Tablet,53
REG09709,USR1056,EVT024,2023-07-10,0,,Recommandation,Tablet,35
REG09710,USR1056,EVT018,2024-04-01,1,4.4,Push Notification,Desktop,47
REG09711,USR1056,EVT050,2023-02-17,0,,Email,Mobile,15
REG09712,USR1057,EVT002,2024-04-03,0,,Social Media,Tablet,14
REG09713,USR1057,EVT020,2024-05-21,1,4.4,Recommandation,Tablet,1
REG09714,USR1057,EVT016,2023-03-24,1,3.3,Social Media,Mobile,40
REG09715,USR1057,EVT001,2023-06-08,0,,Email,Mobile,14
REG09716,USR1057,EVT030,2024-03-30,1,3.6,Direct,Desktop,46
REG09717,USR1057,EVT049,2023-01-08,1,4.8,Email,Tablet,60
REG09718,USR1058,EVT032,2023-10-31,1,3.2,Email,Mobile,39
REG09719,USR1058,EVT059,2023-06-09,1,3.4,Direct,Tablet,28
REG09720,USR1058,EVT062,2023-11-16,1,4.1,Push Notification,Desktop,36
REG09721,USR1058,EVT036,2023-08-18,1,4.1,Email,Tablet,44
REG09722,USR1058,EVT067,2023-08-12,0,,Social Media,Mobile,54
REG09723,USR1058,EVT050,2023-08-29,0,,Direct,Tablet,50
REG09724,USR1058,EVT061,2023-07-23,0,,Direct,Mobile,20
REG09725,USR1058,EVT043,2023-03-05,1,4.3,Email,Tablet,19
REG09726,USR1058,EVT052,2024-01-09,0,,Direct,Mobile,58
REG09727,USR1058,EVT009,2024-11-16,1,4.1,Social Media,Mobile,42
REG09728,USR1058,EVT001,2023-03-18,1,4.4,Social Media,Tablet,19
REG09729,USR1059,EVT015,2024-08-15,1,4.9,Email,Tablet,40
REG09730,USR1059,EVT029,2024-05-17,1,4.2,Recommandation,Tablet,44
REG09731,USR1059,EVT067,2024-06-19,0,,Push Notification,Tablet,42
REG09732,USR1059,EVT064,2023-05-31,1,4.8,Email,Tablet,36
REG09733,USR1059,EVT023,2024-09-05,1,4.4,Email,Desktop,11
REG09734,USR1059,EVT070,2023-08-24,1,4.6,Direct,Desktop,48
REG09735,USR1059,EVT027,2024-03-26,1,4.6,Email,Tablet,57
REG09736,USR1059,EVT018,2023-11-13,1,3.0,Social Media,Mobile,20
REG09737,USR1059,EVT012,2023-10-03,1,3.7,Direct,Desktop,9
REG09738,USR1059,EVT069,2023-10-01,1,3.6,Direct,Tablet,22
REG09739,USR1059,EVT004,2024-07-16,1,4.5,Email,Mobile,14
REG09740,USR1059,EVT024,2024-08-20,1,4.3,Push Notification,Mobile,4
REG09741,USR1060,EVT030,2024-01-19,1,3.1,Email,Mobile,19
REG09742,USR1060,EVT067,2024-10-18,1,4.2,Social Media,Tablet,52
REG09743,USR1060,EVT007,2023-06-29,0,,Push Notification,Desktop,58
REG09744,USR1060,EVT014,2023-04-03,1,4.5,Push Notification,Desktop,10
REG09745,USR1060,EVT047,2023-12-23,1,4.2,Direct,Mobile,7
REG09746,USR1060,EVT041,2023-02-27,0,,Push Notification,Desktop,54
REG09747,USR1060,EVT011,2024-07-27,1,4.8,Social Media,Desktop,51
REG09748,USR1060,EVT032,2024-04-24,1,4.7,Social Media,Tablet,27
REG09749,USR1060,EVT069,2023-03-31,1,4.9,Social Media,Desktop,45
REG09750,USR1060,EVT059,2023-07-11,1,3.8,Email,Desktop,11
REG09751,USR1060,EVT035,2024-08-23,1,4.6,Social Media,Tablet,6
REG09752,USR1061,EVT015,2024-12-06,0,,Recommandation,Mobile,4
REG09753,USR1061,EVT022,2023-01-30,1,4.9,Recommandation,Tablet,41
REG09754,USR1062,EVT009,2023-02-18,1,3.2,Direct,Desktop,36
REG09755,USR1062,EVT015,2023-06-14,0,,Recommandation,Mobile,21
REG09756,USR1062,EVT001,2023-06-05,0,,Social Media,Tablet,2
REG09757,USR1062,EVT012,2023-02-13,1,4.8,Email,Desktop,18
REG09758,USR1063,EVT018,2023-01-25,1,3.1,Recommandation,Tablet,42
REG09759,USR1063,EVT011,2024-08-23,1,4.3,Email,Desktop,48
REG09760,USR1063,EVT065,2023-01-15,0,,Push Notification,Mobile,49
REG09761,USR1063,EVT016,2023-10-17,1,4.7,Social Media,Desktop,36
REG09762,USR1063,EVT019,2024-07-10,0,,Recommandation,Mobile,25
REG09763,USR1063,EVT010,2023-08-18,1,4.7,Social Media,Desktop,19
REG09764,USR1063,EVT014,2023-04-29,1,4.4,Recommandation,Tablet,42
REG09765,USR1063,EVT001,2023-02-25,0,,Email,Mobile,14
REG09766,USR1063,EVT057,2024-05-06,1,3.0,Push Notification,Mobile,53
REG09767,USR1063,EVT039,2023-08-08,1,3.3,Recommandation,Mobile,28
REG09768,USR1064,EVT064,2023-11-14,1,4.5,Recommandation,Desktop,58
REG09769,USR1064,EVT057,2023-02-24,0,,Social Media,Mobile,11
REG09770,USR1064,EVT067,2024-06-03,0,,Email,Desktop,7
REG09771,USR1064,EVT056,2024-01-25,1,3.4,Recommandation,Mobile,52
REG09772,USR1064,EVT030,2024-12-31,1,4.8,Social Media,Tablet,10
REG09773,USR1065,EVT048,2023-12-21,1,3.9,Recommandation,Tablet,27
REG09774,USR1065,EVT031,2024-10-03,1,3.5,Push Notification,Mobile,18
REG09775,USR1065,EVT067,2023-01-17,1,4.8,Recommandation,Tablet,50
REG09776,USR1065,EVT061,2023-03-25,1,3.7,Social Media,Desktop,16
REG09777,USR1065,EVT034,2023-12-18,1,4.7,Push Notification,Tablet,10
REG09778,USR1065,EVT032,2024-01-05,0,,Social Media,Tablet,3
